1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0.043493,0.65526,-0.22818,0.73167,0.78889,1.179,0.76494,1.9128,0.68009,-0.1476,0.22508,0.25447,0.039295,0.77052,-0.37401,-0.15013,0.96854,0.76811,-1.2724,0.47804,0.028836,-0.22842,0.14289,-0.24972,0.32248,0.72595,0.36141,0.43432,-1.2621,-0.28706,-0.4513,-0.10148,0.61397,1.2416,-0.2834,-0.25753,-0.58651,0.061296,1.7283,0.42644,0.73925,1.5577,0.81405
-2.242,0.90902,-0.69607,-0.61554,0.50033,1.7331,-0.18769,2.4403,-0.54186,1.2093,0.31808,-0.16366,0.3653,0.89879,1.28,0.50107,0.69329,0.47639,-0.58017,1.8617,2.0714,1.8259,0.57702,2.297,2.4813,3.6002,-0.40969,2.3153,1.5111,1.7367,2.5621,3.3825,-1.4986,-1.1249,0.068446,-0.49749,-0.3523,0.18648,-0.43798,0.70987,-0.57026,-0.72961,-1.1756
0.27485,0.76171,0.28174,0.63284,1.2515,0.37248,1.5639,-0.78791,0.51791,0.70191,1.2244,0.47681,1.524,0.52242,-0.51523,0.80366,-0.0032302,-0.42881,2.5965,0.17324,0.79658,0.69802,-0.0084263,0.19352,0.68578,-0.67533,0.38006,0.56764,0.075574,1.3789,1.2186,-0.47155,0.42291,0.055006,-0.20708,-0.43681,-0.32903,0.072945,-0.1473,0.32342,0.94755,0.40098,-1.1843
0.92103,-2.8384,-1.6398,-1.3352,-0.10957,-0.27538,-0.43961,-0.12435,-0.22541,-0.92715,-0.18709,-0.60551,-2.118,0.58197,-0.28291,-1.9108,-0.3706,-2.0931,1.2121,-0.35784,-4.1597,-1.2345,-1.0894,-1.1154,-0.47205,-0.47108,-0.14334,-0.66279,0.035498,-0.71898,-0.59761,-0.67903,-0.4193,0.30572,-0.076354,-0.60046,-0.25682,-0.17733,2.2267,-2.1301,-1.5589,-1.1355,-0.56995
0.69705,-0.63641,-0.86131,-0.39342,0.34791,0.59916,-0.16749,1.5563,-0.19179,0.76431,-0.02387,-0.94848,0.49521,0.90923,-0.85847,-0.34965,1.3285,-0.42233,0.78607,1.3683,-2.011,-0.016118,-1.0153,-2.1689,-0.076029,-0.64991,-0.13434,-0.28731,0.32009,0.093572,-0.19078,-0.37595,-1.2809,2.7651,2.0379,1.2975,3.7921,-0.29457,1.9061,-0.98589,-0.79525,-0.50133,-0.99806
-0.48784,0.47262,-0.36943,0.67759,-0.22737,1.0364,0.84313,2.3027,-0.068373,0.34765,0.298,0.21568,0.032873,0.23747,-0.97397,-0.73198,0.60274,-0.6942,-1.0154,-0.85829,-0.52705,-0.51872,-0.35754,-0.77758,0.37649,1.5659,-0.33691,0.53063,-3.9223,0.049254,0.30647,0.31636,0.25552,-0.14761,-0.4263,0.11465,-0.29192,-0.29546,1.1586,0.038991,0.77404,1.5266,-0.56735
0.1927,0.20805,0.32309,1.0932,-0.22674,-0.76841,-0.39869,-0.52548,-0.83389,0.4205,0.15989,0.21403,0.52867,-0.013749,1.0615,-1.1849,-1.2391,0.61243,-0.45275,-0.22932,0.44799,0.41153,0.17419,-0.26621,-0.3796,-0.41805,0.10339,-0.26209,0.57822,-1.0057,-0.80697,-0.72755,0.77531,-0.03782,-0.17668,-0.31624,0.12069,-0.29721,-0.40808,1.064,0.63658,0.14668,0.86352
-1.6192,1.0315,-0.2772,0.18425,0.55148,1.5371,0.49953,2.2477,-0.01412,1.4146,0.224,0.0044026,-0.12801,1.0117,1.1957,1.1165,1.0521,-1.0538,2.2726,1.4716,1.883,1.8842,0.90198,1.9798,2.0538,3.396,0.73816,2.3528,1.5131,1.2999,-0.981,-0.65948,0.49104,-0.25466,-0.028993,-0.11691,-0.042857,-0.11247,-0.065704,0.053737,0.18576,1.1738,-0.86465
0.41327,0.21748,1.1367,-0.078325,-0.12475,0.033837,-0.49293,-0.17391,-0.94468,1.3233,0.40288,1.0267,0.97979,0.13907,1.4714,4.1067,0.56454,0.95875,-0.40777,0.29298,2.478,1.8276,2.8976,1.2225,1.7277,-0.78559,2.4193,1.4254,4.0811,1.8789,3.3766,4.4771,-0.79418,0.94918,2.1365,2.1152,3.4439,-0.27481,-0.078311,0.54774,-0.37435,0.076971,2.0872
1.1356,-1.8722,-1.7197,-1.8276,-0.93738,-0.504,0.027427,0.15266,0.12241,-1.0063,-0.063514,-0.676,0.22703,-0.75981,-1.1066,-0.27588,-1.0423,-1.1878,1.4295,-1.1994,-1.4485,-1.2721,-0.95911,-0.7138,0.68491,-0.54025,1.1443,0.50445,0.28254,-0.74236,-0.70155,-0.64612,0.48574,-1.573,-0.36421,-0.23076,-0.22347,-0.61006,-0.19118,-1.2484,-1.802,-1.7239,-0.86207
0.3327,0.71835,1.0407,0.6229,-0.082666,-1.3851,-0.26088,-0.66868,0.1863,0.38035,0.18148,0.43674,0.69361,-0.10885,1.0769,-0.30688,-1.5572,1.3261,-0.23848,-0.19179,-0.0081088,1.019,0.27442,0.79744,-0.22156,-0.40349,0.37151,-0.2088,0.11666,-1.243,-0.96393,-0.44716,0.037592,0.057284,-0.4194,-0.22176,-0.21985,-0.17911,-0.45992,0.83575,0.56338,0.0054391,1.1296
-1.6305,0.52201,-0.056416,-0.47745,1.1869,1.2441,1.2392,2.0306,1.7534,1.5364,1.3404,0.8758,0.47671,0.98993,1.4705,0.1343,1.424,0.19395,0.82972,1.9378,1.8064,1.5494,0.56155,1.3289,2.0793,3.0441,0.70257,2.205,1.472,1.6455,2.0687,2.5161,-0.45826,0.058471,0.035324,-0.58083,0.014252,-0.24044,-0.28391,-0.40306,-0.58457,-0.10481,-0.64927
0.090173,0.69109,-0.028558,1.0074,-0.22591,0.85199,-1.087,-0.48211,0.84262,-0.73501,-0.086057,0.59212,-0.1237,0.71093,-0.99118,-0.72338,-0.14115,0.023782,-0.89049,-0.19736,-0.32648,-0.28145,-0.16417,-1.0712,0.21731,1.2104,-0.35047,1.0806,-1.5018,0.75388,1.4672,1.7347,0.68134,-0.67494,-0.15233,-0.65881,-0.21692,-0.40245,-0.0017614,1.0323,0.7534,-0.088564,0.48761
0.53339,-0.90542,-1.3711,-1.8882,-1.8743,0.061277,-3.052,-3.6985,-1.2503,-1.2261,-1.0395,-0.85648,-1.0464,0.14544,-1.2067,-1.0983,-0.062942,-0.036448,-0.58005,1.4923,1.6677,-0.47647,-1.6871,-1.2278,-0.97374,-0.44556,-0.66111,-0.67838,0.19459,-1.2012,-0.70958,-0.33062,-2.438,-0.49232,-0.11933,-0.55199,-0.19385,-0.1884,-0.5923,-1.9789,-1.4815,-1.7666,-0.66268
0.4208,-2.0157,-1.3923,-1.4408,-0.70533,-0.097239,0.25146,0.028518,0.0075569,-0.4112,-0.55164,-0.42198,0.053762,-0.39289,-0.87917,-0.17638,0.54153,-1.0843,0.17347,-1.0833,-0.95285,-1.1418,-0.95718,-0.43188,0.1182,-0.72706,0.10539,0.047672,-0.070309,2.1539,2.0216,-0.43435,0.023,1.204,7.3553,4.0115,-0.39886,0.0012284,-0.67726,-1.5688,-1.9062,-1.3079,-1.1779
-0.20393,0.99963,-0.079517,0.65704,0.40733,1.3522,-0.56681,-0.65474,0.60935,0.16757,-0.10597,0.32468,-0.033943,0.82807,-0.60684,-0.79859,-0.38333,0.39924,-1.992,0.13526,0.29354,-0.0059864,-0.36074,-1.5242,0.94426,1.5465,-0.25499,0.8844,-2.048,0.42594,1.2258,1.6981,0.48372,-0.51304,-0.12196,-0.4382,-0.34524,0.1786,-0.24082,0.53586,0.81862,0.99254,1.0498
-1.4454,1.1705,0.29913,0.48974,0.47466,1.2013,1.394,1.7121,0.30374,0.77938,0.82899,0.22504,0.075782,1.007,0.17904,0.97593,1.089,-0.10262,-0.010437,0.64903,0.033739,0.39331,0.089809,-1.2141,1.1023,2.4939,0.25804,1.3213,-1.8215,-0.011731,-0.32904,-0.078122,0.079045,0.56366,-0.28442,-0.53021,-0.38351,-0.055216,0.93248,1.0393,1.0418,1.2072,-0.50519
-1.4231,1.0962,-0.52135,0.14531,0.79305,1.3735,-0.44554,2.3489,1.2768,-0.11778,-2.0255,-2.1696,-2.9113,1.227,-0.30308,1.5515,1.2242,-0.86787,-0.40525,1.8965,1.0428,-0.38126,0.70118,1.6038,-1.3962,-0.54803,-1.4632,-1.2628,-0.099238,-1.0819,-0.82889,-0.60413,0.48863,-0.5932,0.073939,-0.16715,-0.047408,-0.089336,-0.27494,0.5274,0.12518,0.41891,-1.0424
0.5169,0.47663,1.0332,1.0697,-0.58158,-1.2816,-0.14257,-0.72262,-0.78568,-0.049503,-0.12231,0.51413,0.64323,-0.40285,1.018,-0.51244,-1.1683,0.90605,-0.8643,-0.22563,-0.27628,0.38353,-0.28026,0.45352,-0.91174,-0.36124,0.13453,-0.26765,1.1982,-1.0785,-0.3363,-0.69321,0.5962,-0.2206,-0.23458,-0.62749,-0.26082,0.17523,-0.82,1.1966,0.94776,0.46707,1.3451
-0.64109,0.66374,0.35352,0.59249,-0.0048637,1.4061,-0.76995,2.0432,0.23799,0.90499,-0.37738,0.57961,-0.31154,0.10976,0.52077,-0.33032,0.19754,0.65849,0.69565,0.72252,1.0648,0.35455,0.80317,-0.15206,0.8995,1.5134,1.028,1.308,-0.30582,0.67211,-0.56776,-0.30655,0.039528,-1.4495,1.5269,0.92576,2.5256,0.02777,2.4692,0.85062,0.31176,0.87974,1.5178
0.64136,-0.13881,0.65092,0.49738,-0.17225,-1.1944,-0.37711,-0.83361,-0.98057,0.46516,0.30644,0.83377,0.3625,-0.0066226,1.0961,-0.71879,-0.9813,1.3127,-0.31434,-0.57718,0.15465,1.1008,0.54029,0.40404,0.21415,-0.58663,0.055914,-0.18322,1.0903,-1.1893,-0.92274,-0.59167,-1.162,-0.4983,-0.49251,-0.046421,-0.35788,-0.33204,-0.47251,0.57875,0.35104,-0.40682,1.2876
0.34164,0.79946,0.663,1.0311,-0.076933,-0.91349,-0.2025,-0.69817,-0.9288,0.6496,0.21751,0.37012,0.38223,-0.24759,0.68615,-0.2736,-1.0606,1.2223,-0.25565,-0.41021,0.173,0.53132,-0.39925,0.47286,-0.70945,-0.29186,0.098264,0.14743,0.67202,-0.58949,-0.86995,-0.71171,0.58895,-0.1427,-0.17257,-0.90634,-0.36763,-0.29671,-0.3396,1.0405,0.99921,0.12911,1.0883
0.49564,-0.47204,0.96759,0.34003,0.016884,-1.0206,-0.11774,-0.35463,-0.1091,-0.16402,0.17333,0.51768,0.42035,-0.24716,1.126,-0.81595,-1.2146,1.061,-0.5955,-0.41954,-0.18165,0.45949,0.39341,0.90133,0.39082,-0.25085,0.47312,0.07768,-0.02138,-1.0533,-0.32663,-0.57943,-0.67392,0.11097,-0.27543,-0.49141,-0.1501,0.17207,-0.49367,0.24127,0.48746,-0.61218,1.0253
0.23296,0.61135,-0.55248,1.029,-0.24936,1.4909,0.70199,1.702,-0.10452,-0.38875,-0.48831,-0.4518,-0.26789,0.38967,-1.0088,-0.87352,0.53336,-0.13818,-0.052987,-0.0074734,0.066348,-0.23073,-1.2274,-1.3532,0.37189,1.5768,-0.93888,0.84122,-2.1801,0.050758,-0.017455,0.50461,1.1642,0.79069,-0.0073304,0.54437,1.7354,0.0025037,0.61566,0.16411,1.0551,1.337,-0.85145
-1.6792,1.1971,0.062098,-0.60303,0.46137,1.3242,0.52835,1.1477,-1.3489,2.3906,-0.41882,-0.71279,-0.62157,1.3506,-1.4149,-0.17012,0.063084,0.42355,1.1918,1.7215,1.9325,1.7915,-1.5687,2.0935,1.9017,3.4006,0.953,2.2894,2.3953,1.2757,2.0137,2.4018,-1.0774,-0.063851,2.53,2.2323,4.7669,-0.051922,2.2735,-1.0085,-0.80789,-0.43668,-1.0338
0.90423,-1.0208,-0.40584,-0.92317,0.585,-0.22842,-0.49446,-0.58004,1.2241,0.30529,0.98479,-0.04448,1.0472,-0.18776,-1.4793,-0.62715,0.048067,-1.1663,2.3999,-0.71143,0.087641,-0.7822,-1.1589,-0.5146,-0.18768,-0.23723,-0.14733,-0.15518,-0.007753,0.9436,1.2108,-0.58452,0.45724,-0.23686,-0.24965,-0.52174,-0.33723,-0.060153,-0.32401,-1.0412,-1.372,-0.37557,-1.0062
0.24732,0.27022,0.85799,1.1639,-0.43598,-1.1729,-0.37673,-0.65666,-0.61173,-0.11643,0.032354,0.52197,0.04348,-0.52438,0.65725,-0.67555,-1.6395,0.74004,-0.31454,-0.39818,-0.52353,0.46152,-0.49191,0.23754,-0.63952,-0.39347,-0.28231,-0.34214,0.7895,-0.36364,-0.57425,-0.33796,0.68066,-0.51047,-0.096248,-0.71806,-0.039599,0.023108,-0.32161,1.1575,1.1557,0.16649,1.3217
0.70149,-1.5276,-0.25991,-0.73418,-0.10978,-0.26393,1.1714,-0.2253,-0.76622,-0.047751,-0.57008,0.22658,-0.34316,0.86531,-0.19546,-0.12318,-0.1408,0.82963,-0.35343,-1.5956,-0.70356,-1.4889,-0.17982,-2.2482,0.79983,-0.37957,0.90872,0.85709,0.26773,-1.3307,-0.71002,-0.12544,0.3782,-0.064462,-0.28968,-0.31453,-0.22195,0.10852,-0.74551,-1.222,-1.9847,-0.90135,-1.2177
0.79573,-1.2322,-1.0414,-1.6396,-1.2987,-0.014438,0.10243,0.49073,-0.19253,-1.2487,0.0027786,-0.51385,-0.038367,-1.2048,-1.2855,-0.32062,-0.19185,-0.96551,0.50172,-0.4299,-1.359,-1.4795,-0.91374,0.13684,0.5019,-0.2998,0.54116,0.23758,0.17388,-0.60891,-0.69105,-0.74385,-2.5083,-0.93931,-0.39617,-0.32801,-0.037888,0.40017,0.093936,-1.5709,-1.5503,-1.2881,-1.0411
0.45382,0.27448,1.6983,0.63155,-0.39706,-1.0968,-0.44125,-0.63858,-1.3566,0.30345,0.56485,0.2953,0.56781,-0.31224,1.1011,-0.16684,-1.2654,1.6742,-0.70627,-0.29567,0.21898,0.59996,0.43441,0.64193,-0.17097,-0.30335,-0.089329,-0.36699,1.2275,-0.89686,-0.57285,-0.63334,-1.1776,-1.617,0.21166,-0.29198,-0.00026875,0.0038344,-0.2991,0.2733,0.59582,-0.36025,0.87541
-0.97797,1.0989,0.4753,0.095466,1.3257,1.4522,1.0479,-0.37248,1.6302,0.96448,0.51386,1.7275,0.24097,1.496,-0.13573,0.23914,1.1458,0.27417,-0.67014,0.87521,0.69656,1.0316,-0.10251,-0.39584,1.6105,2.8262,0.79495,1.6068,0.074841,-1.2108,-0.65112,-0.6084,0.57857,0.24353,-0.11886,-0.36873,-0.2672,-0.18949,-0.94747,-0.22671,0.42602,-0.24312,-0.64262
0.33907,0.59898,1.2141,1.0516,0.055465,-0.97994,-0.28105,-0.47467,-0.75615,0.1715,-0.014201,0.40941,0.4314,0.020817,0.97928,-0.12718,-1.018,0.84502,-0.33713,-0.21699,0.45121,0.22758,-0.60225,-0.023069,-0.12767,-0.44778,-0.38931,-0.021745,0.67425,-1.3677,-0.68707,-0.77917,0.34275,-0.41029,-0.18656,-0.68378,-0.18683,-0.11411,-0.84272,0.9617,1.0978,0.20088,1.0143
0.94075,-1.9321,-0.35676,-0.89026,0.50976,-0.44532,0.070449,-0.15086,1.1722,-0.15006,1.0266,0.078755,0.60364,-0.59497,-0.39924,-0.26076,0.61113,-1.5514,1.3336,-0.87079,-0.56752,-0.72713,-0.17982,-0.77004,1.3482,-0.71673,2.0024,1.432,0.13644,1.4697,1.4612,-1.0078,-0.42228,2.8481,-0.27299,3.0961,0.015643,-0.31897,3.9839,-1.2221,-1.3182,-0.094814,-1.0597
0.80293,-1.5117,-1.3097,-1.514,-0.82358,0.0048295,0.68264,0.33984,0.7174,-0.56169,0.062548,-0.41508,0.24912,-0.80122,-0.97105,-1.785,0.44906,-1.4423,2.6431,-0.33298,-0.65333,-0.74805,-0.95818,0.33622,0.67354,-0.29704,0.32707,0.2899,-0.069283,1.0305,1.3251,-0.54139,-0.80968,2.4476,-0.13949,2.442,-0.44958,2.481,2.6004,-2.1829,-2.5115,-1.7522,-0.68464
0.6911,-2.4174,-0.85307,-1.7144,-0.34522,-0.53611,0.33046,-0.65491,1.5125,-0.5658,-1.0274,-0.94598,0.050605,0.73305,-1.2785,-1.1022,0.36737,-1.244,2.7238,-0.56717,-0.88248,-0.67236,-1.2201,-0.5739,1.2663,-0.19346,1.9019,1.2429,0.11425,1.7691,1.9384,-0.73601,0.59875,-0.23286,-0.13747,-0.52714,-0.56329,-0.25389,-0.36205,-0.053523,-0.07066,0.75101,-0.45152
0.742,-0.89623,-0.75432,-1.8445,-0.70668,0.71713,-0.10182,-0.73888,-0.80783,-0.21083,0.10317,-0.44366,0.0022087,-0.4651,-0.69382,-0.42518,0.017917,-1.9522,0.89964,0.17049,-1.3695,-0.23154,-0.52338,0.10618,0.028917,-0.42327,0.091182,-0.11225,-0.10648,-0.67443,-0.57106,-0.83842,0.2602,-0.43115,-0.46341,-0.082312,-0.35456,-0.06991,-0.29661,-1.786,-2.9925,-1.5973,-0.90831
0.083643,0.82854,0.70762,1.2893,-0.77912,-1.3013,-0.48248,-0.41775,-0.39757,0.34602,0.18043,0.43826,0.28655,-0.33372,0.57483,-0.99038,-1.1503,0.66706,-0.50853,-0.43056,-0.18251,0.27819,0.029454,0.61895,0.014345,-0.39881,-0.21113,-0.26958,0.63597,-0.89988,-0.67111,-0.41505,0.27688,-0.28298,-0.29772,0.14578,-0.31016,-0.25964,-0.40925,0.88569,1.1343,0.10888,1.1118
0.64872,-0.36428,-1.8242,-1.8366,-1.0114,0.68287,-0.28418,1.3635,-0.64482,-0.47054,-1.0765,-0.92726,-1.0573,-0.79309,-1.7178,-0.53703,-1.2699,-0.9557,-0.49419,-1.622,-1.4375,-1.2961,-0.88478,-1.9475,-1.476,-0.36102,-1.5439,-1.2883,-0.10351,0.96852,1.0164,-0.69654,-0.39092,2.7769,4.0492,2.2781,6.1002,-0.16367,1.8401,-1.6116,-2.3665,-1.4861,-0.70747
0.37852,-0.2529,-0.42743,-1.1561,0.26139,0.51152,1.3755,-0.45301,0.26529,0.23754,0.66848,0.18807,0.69456,0.36511,-0.20271,-0.65796,0.36545,-0.65246,1.5284,-0.34508,-0.77456,0.12444,-0.28055,-0.095038,0.36564,-0.77255,1.1648,0.61267,0.29827,1.0487,0.72771,-0.37732,0.39859,0.68022,-0.10558,1.8126,-0.38815,-0.19009,-0.47104,-1.2742,-1.7317,-1.0207,-0.97873
0.14423,0.44173,0.14231,-0.010788,0.54599,1.2591,1.4332,1.2741,1.2621,0.62563,1.2968,0.41985,0.31445,0.9572,0.42757,0.37722,1.2092,1.6681,-1.3382,0.44489,0.52698,0.84368,-0.19933,0.38793,1.6157,2.4246,1.5248,1.5107,-1.8814,-0.87453,-1.0935,-0.47879,-0.28082,0.26078,0.11864,-0.34422,-0.27858,-0.28331,1.6863,-0.13123,0.1375,-0.053148,-0.63074
0.19835,0.52802,0.016506,-0.26009,1.8398,0.8774,0.26181,0.71708,-2.1504,0.57818,-2.1973,-2.5956,-3.0537,1.6246,-0.062337,1.5493,0.73699,-0.91814,-0.31373,1.3641,1.7402,-0.077203,0.63996,1.4745,-1.5698,-0.63912,-1.4007,-1.1841,-0.48541,-1.2395,-0.91828,-0.2819,0.17086,-0.62237,-0.2246,-0.30342,-0.16265,-0.01455,-0.69906,-0.21559,-0.03368,-0.18422,-0.75643
-1.4218,0.62985,0.5996,-0.038463,-0.62798,1.7372,0.60309,-0.22122,0.48182,0.48943,0.31005,0.50369,0.365,-0.59112,-0.19292,0.24132,0.64136,1.0358,-1.9301,1.4588,0.99492,0.66009,-0.15786,-0.61134,0.99269,-0.64837,0.79214,0.49676,-1.1592,0.082744,0.67806,0.89322,0.68639,-0.3779,-0.18535,-0.77166,-0.3306,-0.17449,-0.31258,-0.27878,0.1287,-0.12969,1.1984
0.85472,-1.7439,-0.76051,-2.3728,-0.84014,-0.15152,-0.26619,-0.19419,-0.54502,-0.71736,-0.25886,-0.51825,0.34889,-2.3748,-0.92419,-0.20215,0.037933,-1.5702,0.97376,-1.0354,-0.38635,-0.33353,-0.56522,-0.91275,-0.18254,-0.79237,0.22397,0.45488,0.31828,2.2108,1.9129,-0.62094,0.47594,-0.68019,5.205,3.0717,8.6205,-0.085667,3.2419,-2.0592,-1.9718,-3.2036,-0.74253
0.41758,0.63729,1.1183,1.2796,-0.19327,-0.89819,-0.72197,-0.16564,-0.70532,-0.10063,0.25526,0.86801,0.65914,-0.59822,1.478,-0.63892,-1.2756,1.151,-0.083547,-0.29753,0.074276,0.53568,-0.24248,0.37064,-0.17048,-0.16775,-0.61554,-0.28921,0.94789,-1.2575,-0.80946,-0.7826,0.32824,-0.82944,-0.22413,-0.89032,-0.17135,-0.41148,-0.46543,0.9929,1.1713,0.25811,1.0762
0.37778,-0.7918,-0.98563,-0.80114,1.0137,0.60509,0.18403,-0.6525,-1.0938,0.16545,0.44935,-0.35991,-0.28604,1.7155,-1.3689,-0.08856,-1.2614,-1.1209,-0.40082,-0.68364,-1.2703,-0.71257,-3.3883,-1.9508,-1.5892,-0.16692,-1.4955,-1.0855,0.32922,0.74955,0.28684,-0.4752,0.55032,-0.60924,-0.29827,-0.31771,-0.37827,-0.224,-0.36808,-1.6457,-0.89084,-1.1711,-0.97834
0.57459,-0.679,-0.11234,-1.942,-0.69239,0.51667,-0.0020579,-1.1091,-0.37319,-0.47755,0.09201,-0.50104,0.54015,-1.3327,-1.0885,-0.01004,0.50164,-1.432,0.65421,-0.13921,-1.1511,-0.56941,0.0294,0.66011,0.11491,-0.36124,0.61866,0.020578,0.44935,-1.1291,-0.69095,-0.77414,-3.4089,-0.025905,-0.00029533,-0.27186,-0.36543,-0.03338,0.65565,-1.9411,-2.9741,-1.787,-1.058
0.25246,0.69219,0.51884,0.30254,1.0782,0.88005,-0.54259,-0.57732,1.7642,0.57706,0.32086,0.80518,-0.18137,1.4033,-0.59253,-0.85819,-0.020889,0.3408,-1.1023,1.0588,0.69379,0.55399,-0.2904,-0.53172,1.3562,2.1931,0.58861,1.4942,-1.0268,0.85922,-0.74308,-0.30371,0.60362,-0.32093,-0.58258,-0.40471,-0.28287,-0.42597,-0.56182,-0.066391,0.20461,1.2494,0.50279
0.56023,0.099859,1.134,0.070671,-0.41191,-1.1774,-0.41749,-0.331,-0.92114,0.53787,0.1428,0.48841,0.48699,0.23785,1.214,-0.60781,-1.1612,1.1748,-0.26222,-0.35125,0.21552,0.75994,0.1073,0.55758,0.28521,-0.54314,0.31579,0.023321,0.68022,-0.97437,-0.95685,-0.44332,-0.3314,-0.36409,0.011378,-0.32069,-0.40194,-0.32742,-0.66647,0.19765,0.19005,-0.48664,1.0934
