1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
-1.7058,1.183,-0.2122,0.38464,0.94414,1.41,-0.25855,-0.4958,1.4997,0.025078,-0.67229,0.48818,0.14298,0.92247,-0.9395,-0.34208,0.63831,0.77461,-0.20157,0.80176,-0.1111,0.30373,-0.57276,-0.73463,0.95825,2.0716,0.19578,1.3209,-2.5832,1.3023,1.6415,-0.63202,0.30143,-0.37412,-0.15083,-0.32649,-0.29796,-0.35402,-0.44839,-0.25439,0.91984,1.0876,-1.1598
0.58817,-0.32887,-1.3109,-1.3454,-1.244,0.35346,0.7907,1.353,-0.15087,-0.21727,-0.14783,-0.48527,0.076713,-0.18786,-1.3832,-0.17071,0.94317,-1.1965,1.4353,-1.107,-0.55404,-0.84231,-0.1589,-1.2155,-0.21435,-0.54056,-0.083391,-0.10068,-0.17681,1.8946,1.9512,-0.54043,0.33423,0.22217,-0.5208,3.2265,0.16098,0.085304,-0.54911,-1.3504,-2.1727,-1.3773,-1.0974
0.50793,-0.99565,-0.86079,-1.012,-1.1104,0.31336,0.56644,-0.26827,-0.62057,-0.49507,0.10561,-0.057703,-0.48868,-0.57784,-0.028373,-0.32624,0.45465,-0.91831,-0.39488,-0.27285,-1.8483,-0.73893,-1.4034,-1.0258,-0.23368,0.48875,-1.6258,-0.074394,0.24423,-0.86241,-0.4936,-0.55229,0.19919,0.011451,-0.24501,-0.31645,-0.46804,0.10661,-0.45136,-1.2051,-0.96035,-0.49873,-0.99329
0.29011,0.52317,1.3489,0.64942,0.39167,-1.0508,-0.15408,-0.66691,-0.81677,0.60076,0.35369,1.0588,0.52124,-0.021222,0.68766,-0.13304,-1.0785,1.1907,-0.51949,0.16739,0.50041,0.98655,-0.19209,0.86412,0.21754,-0.44194,0.066685,0.17467,1.0469,-0.98853,-0.69262,-0.61066,0.46499,-0.3015,-0.65137,-0.32739,-0.33205,-0.2348,-0.73672,0.73092,0.64841,-0.2653,1.0777
-1.866,0.77256,-0.19,-0.15716,0.15829,1.5935,-0.97828,1.8395,0.33248,2.2513,0.32318,-0.10193,0.11872,1.0047,1.0722,-0.21242,0.22255,-0.60771,1.4857,1.6307,1.4248,1.7384,-0.22005,1.9175,2.7317,3.9398,0.97484,2.4052,1.398,1.2333,2.1463,2.7894,-0.49944,-0.36809,-0.23333,-0.66013,-0.26122,-0.37531,-0.71554,-0.3665,0.67465,0.36283,-1.062
0.63753,0.15429,1.3034,0.34321,-0.16024,-1.5041,-0.29391,-0.74729,-1.1643,0.88201,0.27257,0.7473,0.53955,-0.47637,0.96999,0.091973,-0.79409,1.4642,-0.67944,-0.16834,0.4711,0.8455,0.41477,0.78115,0.019452,-0.33276,0.040927,0.13291,1.6333,-1.1425,-0.62512,-0.92001,-1.2935,-0.51993,-0.39606,-0.62419,0.017119,-0.18527,-0.5417,0.44308,0.45352,-0.44382,1.7228
1.0237,-1.778,-1.2079,-1.7499,0.43855,0.30562,0.54882,0.88857,-0.37761,-0.043296,0.20444,-0.58358,0.72884,0.77286,-1.016,0.55123,0.030516,-1.6814,0.92854,-0.63548,-0.23371,0.17765,-0.43476,-0.12705,-0.15326,-0.44265,-0.013021,-0.41078,0.43094,1.2283,1.0196,-1.0888,1.1972,0.58434,-0.12449,2.8637,-0.65329,9.0185,-0.50888,-2.093,-1.7512,-1.5376,-0.95865
1.059,-2.2416,-1.7267,-1.758,-0.43709,-0.17839,0.17525,-0.048201,0.21768,-0.46651,-0.61822,-1.1652,0.16925,-0.48466,-1.0505,0.081095,0.53027,-1.626,0.039491,-1.2377,-0.90271,-0.89922,-1.1087,-0.38179,-0.29286,-0.7172,0.11889,-0.26356,0.19919,2.066,2.4705,-0.40132,-0.10753,1.3344,7.1787,3.7298,-0.52027,-0.12406,-0.31728,-1.5632,-2.3352,-1.3539,-0.79856
0.78392,0.54089,0.95634,1.3236,-0.077249,-1.1969,-0.41579,-0.55372,-1.0166,0.11416,-0.22909,0.39542,0.027954,-0.22722,1.0811,-0.80871,-1.429,0.66715,-0.33272,-0.31127,-0.2909,0.86661,-0.34898,0.43298,-0.24283,-0.057663,0.077251,-0.31247,0.92714,-1.0018,-0.86351,-0.44922,0.54651,-0.53773,-0.22977,-0.51883,-0.32306,-0.042356,-0.075379,1.3907,0.87488,0.16877,1.4515
0.71348,-1.5174,-0.57422,-1.3772,-0.70421,0.076793,0.91861,-0.3844,0.3976,-0.9995,0.96499,0.024415,0.75187,-0.20951,-0.60339,-0.52879,0.23768,-1.0409,2.6426,-0.44011,-0.70888,-0.7417,0.94005,-0.27457,0.73844,-0.2705,1.1231,0.53166,0.0091385,0.47471,0.051906,-0.70984,0.63081,-0.19846,-0.55925,-0.59636,-0.075903,-0.24478,-0.35709,-1.746,-1.0535,-3.1692,-0.7259
1.0462,-2.2193,-0.77355,-1.5947,0.12792,-0.19483,-0.092024,-0.44844,0.9863,0.036299,1.1022,-0.054338,0.68455,0.65433,-0.3755,0.031368,0.54411,-1.1524,2.3885,-0.51962,-0.16382,-0.8575,-0.55704,-0.5573,0.32837,-0.5035,0.40739,0.20144,-0.13177,1.8153,1.874,-0.57571,1.0511,4.8901,3.3144,3.1891,-0.49874,-0.28711,4.5802,-1.7389,-1.4765,-1.2327,-0.80029
0.58355,-0.39896,0.94475,-0.16082,0.072481,-1.0682,-0.4619,-0.49351,-0.13497,0.23901,0.25104,0.56694,0.78609,-0.29845,1.2535,-0.34108,-1.5669,1.3871,-0.58865,-0.42601,-0.32796,0.84584,0.26503,0.84829,0.1664,-0.64665,0.45074,0.34452,0.22759,-1.0207,-0.74628,-1.0141,-0.35134,-0.19065,-0.17212,-0.39744,-0.3247,-0.18912,-0.33876,0.21085,0.85721,-0.73494,0.79167
-1.4363,1.3858,0.14532,0.91978,-0.65605,1.382,0.35228,2.2704,0.36609,0.58228,0.13476,0.16715,0.052479,-1.1972,-0.38469,0.030818,0.54387,0.13896,-1.3693,0.95237,0.60291,0.3507,-0.36824,-1.353,0.64858,2.1679,0.1261,1.4043,0.17899,-0.19146,-0.35877,-0.43958,0.9884,1.258,-0.40635,-0.15308,3.316,0.78377,1.7376,0.64353,0.82102,1.5245,-0.91503
0.32383,0.2861,-0.3715,0.71981,0.20046,1.0617,0.94232,-0.34574,-0.49136,0.19098,0.13542,-0.015819,0.81813,-0.57281,-0.42962,0.78282,0.55644,-1.5296,0.88909,-0.078524,-1.2178,0.72499,0.47109,0.0027116,-0.17523,-0.25764,1.0131,0.31509,-0.17114,-0.75913,-0.78717,-0.50835,0.73691,-0.39953,0.09062,-0.32965,-0.00074554,0.19587,-0.7225,1.2105,0.48558,-0.027836,-1.028
0.78678,-0.32581,0.78415,0.26486,0.11139,-0.88241,-0.6563,-0.2697,-0.26429,0.13217,0.11801,0.712,0.71928,0.10763,0.83961,-0.23536,-0.96109,0.95977,-0.50362,-0.43962,-0.72256,1.2534,0.55063,0.79282,-0.033605,-0.39089,0.23097,0.15608,-0.086852,-0.85846,-0.5191,-0.29782,-0.60115,-0.066203,-0.089809,-0.37043,-0.2223,0.21394,-0.6411,0.12476,0.25482,-1.1861,0.93344
-2.5249,0.59721,0.078721,-0.72809,-0.54083,1.4719,-0.041344,2.1425,-0.29736,1.1889,0.80738,0.37825,0.13372,0.10799,1.4152,0.43004,1.164,-0.71634,-0.66922,1.5885,1.61,2.0706,-0.37547,2.317,2.1105,3.8001,0.71658,2.3933,1.5528,1.621,2.2519,3.0348,-0.22239,-0.0565,-0.16955,-0.46416,-0.1471,0.084513,-0.17427,-0.79563,-0.58159,0.10196,-1.0144
-2.3603,0.68117,0.060521,0.18552,0.72053,1.6445,-0.35793,2.67,1.014,1.7845,-1.8636,-0.17362,0.042771,1.0159,1.6792,-0.39819,-0.8916,0.2769,1.7005,1.4438,1.8481,1.6176,-1.0778,2.0216,1.9281,3.1145,0.55749,2.5626,1.5365,0.51031,-0.20176,-0.85971,-0.1753,1.0306,2.3907,1.2346,-0.36007,-0.36833,2.6952,-0.018215,0.1086,0.17084,-0.94817
0.55891,0.3981,1.0816,1.0453,-0.42065,-0.95909,-0.43201,-0.63523,-0.65598,0.56224,0.39398,0.20202,0.64942,0.25923,1.3691,-0.46206,0.94,1.1602,-0.59704,-0.18023,0.43733,0.89444,0.93457,0.59485,-0.10622,-0.1155,0.19022,-0.38411,1.4869,-1.0405,-0.54353,-0.5026,-0.97081,-0.39037,-0.25919,-0.60788,0.06955,-0.14171,-0.181,0.72204,1.0428,-0.32565,0.80656
-1.5881,0.7973,0.38405,-1.6828,1.3701,1.4766,1.1062,0.83341,-1.5559,2.1081,-0.19931,-0.31237,-0.020813,1.4642,-0.14411,-1.1983,-0.34463,-0.30011,-0.40735,1.5218,1.1355,1.4033,-1.1919,1.7565,2.1172,3.2757,0.59679,2.3465,1.8561,1.4667,2.7334,2.8644,-0.60859,-1.0702,3.7954,1.4766,-0.075883,-0.27335,3.3495,0.18049,-1.3586,-1.3344,-0.92188
-0.034695,0.95974,0.24495,0.89086,1.061,1.1794,-0.8344,1.0114,0.79284,0.47802,0.21472,0.99828,0.16271,1.7644,-0.1957,-0.097867,0.62999,0.41505,-0.42903,0.97384,0.25392,0.51788,-0.35273,-0.68953,0.75266,1.789,0.054979,0.90434,-2.2346,-0.10973,-0.47778,-0.054726,0.33461,1.1621,-0.21521,-0.40639,0.074055,0.46982,0.33339,1.0198,0.99226,0.13774,-1.0515
0.70539,-0.4397,-0.48684,-0.91519,0.52377,0.64724,-0.044363,1.4292,1.4178,-2.5982,0.75162,0.13328,0.23538,0.064735,-0.49062,0.17929,1.129,-0.3721,-0.8654,-0.8188,-0.069331,-1.077,1.0631,-0.60729,0.11857,-0.30932,0.38221,0.10253,-0.60789,-0.31186,-0.59798,-0.76772,-1.584,-1.3334,-0.41724,0.33638,-0.2114,-0.33534,-0.44297,-0.36605,-0.39528,-1.6992,-0.39817
0.6108,-1.1581,-0.78001,-1.7732,-0.64271,0.15079,0.54136,0.07129,0.68595,0.11373,0.42773,-0.5792,0.45651,-0.64933,-0.36178,-0.3163,0.059472,-1.191,1.3143,-0.34561,-0.20334,-0.60804,-1.58,-0.8623,0.86606,-0.37075,1.5838,0.91672,0.012369,1.555,1.0635,-0.62769,-0.29322,3.9989,-0.33076,2.7652,-0.59999,-0.087716,2.8609,-2.0818,-1.1718,-1.3122,-0.95627
0.62256,-0.33119,-0.23646,-0.54705,0.10778,0.67067,-0.1035,0.87874,0.45369,0.37109,0.37555,0.098435,-0.6364,0.27515,-0.20424,-0.97252,0.81145,0.0032736,-0.27907,0.38063,0.35128,0.1467,-1.1001,0.17601,0.67505,1.9499,0.2566,1.2266,-0.16058,1.1089,1.6639,2.2468,-0.97262,-0.84729,-0.11206,-0.26195,-0.22572,0.22014,1.2668,-0.96335,-0.42151,-0.020905,-0.87414
-1.4454,1.1705,0.29913,0.48974,0.47466,1.2013,1.394,1.7121,0.30374,0.77938,0.82899,0.22504,0.075782,1.007,0.17904,0.97593,1.089,-0.10262,-0.010437,0.64903,0.033739,0.39331,0.089809,-1.2141,1.1023,2.4939,0.25804,1.3213,-1.8215,-0.011731,-0.32904,-0.078122,0.079045,0.56366,-0.28442,-0.53021,-0.38351,-0.055216,0.93248,1.0393,1.0418,1.2072,-0.50519
0.89064,-0.92453,-1.1169,-1.4736,-0.15191,0.6262,0.044809,0.53721,0.49547,0.42925,0.77922,-0.35162,0.2514,-0.76493,-1.4853,-0.12078,0.69003,-0.69927,1.3268,0.071202,-1.3774,-1.0771,-0.67053,0.20876,1.1027,-0.35778,1.51,1.0367,0.19125,1.3956,1.3675,-0.73062,0.17845,2.5324,-0.33502,2.9799,0.072575,-0.13691,3.4213,-1.5224,-2.0574,-0.96983,-0.92019
0.84808,-0.29015,-1.2057,0.50716,-1.2119,0.070373,0.20031,-0.5591,-0.29188,-1.2863,-0.046016,-0.85379,-0.012724,-0.85435,-1.0645,-1.6233,-0.40787,-1.1103,0.016008,-0.63148,-1.3155,-2.3145,-0.77803,-0.26153,-0.89124,-0.53725,-0.76187,-1.6367,0.033815,-1.0941,-0.81872,-0.097039,0.35311,1.9356,-0.03762,-0.61066,-0.04963,-0.537,-0.56371,-0.10035,-0.14778,0.49365,-1.0787
-1.2117,0.69026,-0.0074512,0.74667,-0.12826,1.2132,-0.42706,1.9674,0.26635,0.65344,-0.44459,-0.022844,-0.45053,1.0404,-0.98594,1.4301,1.294,-0.76483,0.0086048,0.71004,0.62982,0.45807,0.82465,0.03015,1.3797,-0.24288,-1.41,-1.3887,0.33019,1.6162,-0.1072,-0.85011,0.19668,-0.1216,-0.25664,-0.21738,-0.35256,-0.099358,-0.55475,0.35583,0.67998,0.96558,-0.75638
0.79907,-0.36008,-0.70298,-1.8931,0.052703,0.48321,1.1339,0.81804,-0.36701,-2.6052,0.40351,-0.086203,0.72291,-1.0851,-0.4225,0.58989,0.44522,-1.1033,0.40947,0.12997,0.27297,-0.13455,-0.050723,0.12902,0.18513,-0.3198,0.3102,0.27311,0.13353,-1.2537,-0.70839,-0.11592,0.7032,-0.90932,-0.55412,-0.51747,-0.57052,-0.57404,-0.37762,-1.4808,-2.6283,-1.9359,-0.75504
-1.9732,0.90476,-0.089013,-0.14958,2.1793,1.3361,1.8445,1.5306,3.3899,3.1439,1.3662,0.68532,0.29572,0.93797,2.6739,0.40429,1.0868,0.10944,3.3123,2.231,2.6254,2.2942,3.8005,2.3473,2.7709,4.1401,0.41546,3.2984,2.7433,1.0607,2.1376,2.8291,3.7458,-0.79703,-0.43195,0.065236,-0.22587,-0.152,2.2785,-0.7118,-0.59138,0.0057351,-0.92752
-0.31737,1.2936,-0.01327,1.2215,0.38555,0.83006,-0.35349,0.53374,-0.50421,0.49042,-0.11305,-0.043238,-0.33712,1.2463,-0.82613,-0.49346,0.40211,-0.46336,-0.23487,0.47352,0.45352,0.079329,-0.22229,-0.90314,0.72821,2.3913,0.16415,1.2981,-2.7797,-1.1211,-0.55554,-0.50585,0.97659,1.0677,-0.58071,-0.77655,-0.45278,-0.34317,-0.27389,0.48237,1.1998,1.3674,-0.71714
-0.34401,1.4969,0.43715,1.7198,-0.9678,-0.91047,-0.10436,-0.43683,0.30063,-0.10519,-0.92521,0.15587,-0.5326,-0.44217,0.36545,-1.0502,0.98522,0.26163,-0.47186,-0.97557,-0.94581,0.10631,-0.41723,-0.25744,-1.3808,-0.39766,-1.0645,-1.1208,-0.033641,-1.3063,-1.2238,-0.58055,0.20649,0.67044,-0.26374,-0.59793,0.16228,-0.38418,-0.89282,1.423,1.4253,1.0133,1.61
0.29216,0.11355,1.3526,0.46795,-0.46209,-1.1054,-0.42752,-0.44938,-0.80992,0.61001,0.093991,0.88539,0.68693,-0.38503,1.4015,-0.020636,-1.2914,0.70245,-0.31004,-0.17743,0.36455,0.49993,0.21977,0.64233,-0.14991,-0.083624,-0.22729,-0.33862,1.0453,-1.1497,-0.80769,-0.56145,0.78816,-0.21521,-0.33253,-0.68521,-0.59773,-0.090692,-0.79114,0.75805,0.56191,-0.29691,1.5598
0.67162,-1.3653,-0.54621,-0.93808,-0.76352,0.10934,0.88877,-0.76408,-0.50502,-0.68664,0.60698,0.01688,0.25783,0.17675,-0.74236,-0.95595,0.26996,-2.0689,0.43773,-0.34867,-0.29945,-0.2941,-0.86654,-0.97243,1.2616,-0.45224,1.8948,1.145,0.088648,0.56328,-0.11785,-0.22566,-0.98484,1.4485,-0.134,1.4652,-0.38056,-0.10244,3.0125,-1.1237,-1.7445,-0.3921,-1.1677
0.38718,-0.072971,1.2796,0.15307,-0.18655,-1.4429,-0.26327,-0.49794,-1.1816,0.65562,0.5013,1.0326,0.68831,0.27574,1.3242,-0.23283,-1.52,1.029,-0.49882,-0.24895,0.43076,0.75728,0.25081,0.6933,-0.25527,-0.58422,0.078583,-0.015521,1.3185,-1.2401,-0.80659,-0.40098,-0.9897,-1.3593,-0.18583,-0.98761,-0.040791,-0.23419,-0.19092,0.46627,0.49071,-0.18218,0.98489
0.44693,0.52675,0.93909,1.3941,-0.12402,-0.94701,-0.42798,-0.41961,-0.38376,0.54184,-0.0046528,0.50329,0.32861,-0.031271,1.4761,0.098727,-1.5359,1.3498,-0.15368,-0.51176,-0.021995,0.33902,-0.3184,-0.12378,-0.28611,-0.37136,-0.10382,-0.13522,1.148,-1.3611,-0.98672,-0.60178,0.42878,-0.13865,-0.15169,-0.53356,-0.37989,0.13746,-0.31117,1.2114,0.78596,0.58057,1.1007
-1.7436,0.73279,0.40514,-0.17015,-0.92946,1.4122,1.287,2.3195,0.36409,-0.11144,0.95053,0.26384,0.0082219,0.023819,0.21693,0.30474,1,1.1481,1.714,1.8892,1.8256,1.2086,-0.080488,1.3404,2.2026,3.1233,0.67535,2.7337,1.6908,1.6145,1.8325,2.1015,-0.52733,-0.075582,-0.31267,-0.56087,-0.036687,-0.019025,-0.46752,-0.6971,-0.50419,0.39422,-1.2488
0.3636,0.25817,1.1892,0.96531,-0.17809,-1.2973,-0.54962,-0.4594,-0.31999,0.78756,0.60493,0.41598,0.79693,-0.1539,1.4091,-0.15163,-1.6678,1.1398,0.025677,-0.68107,-0.021919,0.93042,0.64445,0.56846,-0.34944,-0.44689,0.17983,0.48254,0.91208,-0.88162,-0.64792,-0.41888,-0.3994,-0.02262,-0.39231,-0.35212,0.22052,-0.36667,-0.21055,0.945,0.98554,0.0064577,1.0587
-0.24562,0.37837,0.4539,-0.3773,0.55439,0.91821,1.2432,0.59242,1.8662,0.57067,0.51337,-0.12431,-0.17308,0.69898,0.017336,-0.070745,0.93136,0.53511,-0.22699,0.93869,0.12154,0.9079,-0.28758,-0.92252,1.3496,2.4034,0.86233,1.6452,-2.484,-1.3352,-1.0668,-0.32302,-0.0054919,-0.3334,-0.16166,-0.45181,-0.21026,-0.23085,1.3524,-0.38089,-0.34636,-0.00088869,-1.0869
0.43802,0.58821,1.2431,0.74034,-0.28032,-1.2285,-0.33511,-0.46181,-0.69847,0.33375,0.40616,0.51888,0.075762,-0.27501,1.5614,-0.18015,-1.1759,0.66606,-0.40116,-0.42158,0.19929,0.83147,-0.36274,0.20546,-0.16477,-0.30201,-0.038122,-0.38688,1.0053,-0.84589,-0.7577,-0.71689,0.26217,-0.18741,-0.43632,-0.396,-0.14596,-0.32864,-0.61872,1.2839,1.057,0.034783,0.92221
-1.0262,0.97183,0.090182,-1.3641,1.0661,1.2128,1.9511,0.3936,2.188,2.5564,2.7878,-0.10417,1.3777,0.1551,1.3958,1.2673,2.005,0.18525,-0.4758,-1.5747,0.07062,-1.1304,2.0668,0.13571,2.7247,-0.43824,3.0414,2.6205,0.23441,-1.5866,-0.53805,-0.61522,1.6114,1.7639,-0.4788,-0.4581,-0.47887,0.41579,-0.47784,-1.6058,-1.749,-1.1042,-0.86121
0.21841,0.33707,0.67606,1.0796,0.96929,-0.61521,-0.43665,-0.68685,-0.50781,0.13701,0.32616,0.21365,0.18649,1.1932,0.71181,-0.33892,0.94945,1.1504,-0.50527,0.073726,-0.032954,0.38786,0.92431,0.26283,-0.99379,-0.35383,-0.4373,-0.62813,-0.70166,-0.95277,-0.91236,-0.33195,-0.84136,-0.3005,-0.64589,-0.60157,-0.4676,-0.31686,-0.23614,0.90966,0.68477,0.97187,1.4704
1.009,-2.3102,-0.85341,-1.2792,-0.62637,-0.26821,0.41708,-0.64622,1.2536,-0.18417,-0.76008,-0.9401,0.58767,-1.2955,-1.7265,-0.81016,0.049812,-1.3102,2.7575,-0.77677,-0.59893,-0.84701,-0.80761,-0.44769,1.1723,-0.53744,1.6044,0.87221,0.061623,2.06,1.9285,-0.42903,0.42894,-0.22314,-0.22481,-0.31707,-0.018287,0.088726,-0.19733,0.18644,-0.19681,0.35176,-0.95241
0.76968,-1.0788,-0.73096,-1.3088,-1.2901,0.46073,-1.2256,-0.51357,-0.26889,0.79308,-1.0316,-0.24614,-1.3508,-0.30165,-1.3565,-1.3445,0.89783,0.61861,-0.49938,-0.094365,1.6333,-0.42552,-1.9197,-1.8929,0.89769,1.8463,-0.67282,0.7993,0.0031346,-1.2778,-0.75736,-0.45904,0.4749,-0.13757,-0.34317,-0.70512,-0.18952,0.10373,-0.12637,-1.8834,-1.8336,-1.3689,-0.8125
1.0899,-2.0103,-1.0604,-1.8132,-0.49969,-0.092746,0.42588,-0.46862,0.15503,-0.27408,-0.34791,-0.68493,-0.030492,-1.5912,-0.78821,-0.83456,-0.0057647,-1.3959,0.41889,-1.1005,-0.60324,-1.3602,-0.99666,-1.3412,0.502,-0.40555,0.7267,0.61495,0.017721,1.2313,1.3468,-0.48443,-0.75893,1.4932,-0.48425,2.4622,-0.077053,-0.043375,2.7265,-1.5983,-2.283,-1.6896,-1.0329
0.38565,-0.56084,-0.70683,-0.20167,0.2005,0.38143,0.20023,-0.58038,0.11499,-0.2704,0.008656,-0.72492,0.36334,0.48262,-1.2258,-0.26257,-0.16773,-1.1582,1.4894,-0.085193,-0.62707,-0.077202,-0.73881,-0.54131,-0.038311,0.037539,0.48561,-0.37547,0.10829,1.1301,0.84592,-0.37107,0.50741,-0.29258,-0.11094,-0.2741,-0.052973,-0.74771,-0.47014,-0.27412,-0.10204,0.48634,-0.69649
0.84859,-0.19393,-0.39048,0.21874,0.017199,0.91757,0.76652,-1.2841,-0.54314,-0.6844,0.4184,-0.1228,0.73598,0.86587,-0.62952,0.060392,-0.017474,-0.6563,1.1035,0.19551,-1.7032,0.49693,-0.23346,-0.13594,0.51935,-0.45962,1.2176,-0.97034,-0.21929,-0.8268,-0.63086,-0.46065,-1.5572,0.45177,-0.46089,-0.69278,-0.53246,-0.33572,-0.3763,-0.0029878,-0.014111,-0.45896,-0.96656
0.84274,-2.2959,-1.3944,-1.3549,-0.95561,-0.68355,-0.076617,-0.15057,-0.43386,-0.91393,-0.02316,-0.61482,0.058843,0.71027,-0.82845,-0.34438,-0.077743,-1.806,1.1045,-0.86812,-1.5485,-0.80227,-1.778,-0.38772,0.40448,-0.37198,0.61274,0.43965,0.37302,0.69422,-0.11622,-0.47622,-1.2462,0.74645,-0.65637,1.3238,-0.3025,-0.17586,2.7297,-1.9129,-1.9981,-1.379,-1.5233
0.58855,0.15018,1.0626,0.32508,-0.15149,-1.1601,-0.52757,-0.5221,-1.0119,0.4001,-0.41436,0.74613,0.048226,-0.50749,1.0646,-0.41632,-1.8846,1.1154,-0.45426,-0.19362,-0.1445,0.98821,0.023211,0.018779,0.13004,-0.50612,0.18547,0.37856,0.25415,-0.7676,-0.60317,-0.68466,-0.2709,-0.3016,-0.31012,-0.43718,0.035947,-0.4003,-0.42194,0.79346,0.56984,-0.63157,1.232
